0,게임,https://www.youtube.com/channel/UCDuoZoikGpBAlX4BZBDdGtw
1,게임,https://www.youtube.com/channel/UCDHIA4d_e4SOrODpU7nrVtA
2,게임,https://www.youtube.com/channel/UChQ-VMvdGrYZxviQVMTJOHg
3,게임,https://www.youtube.com/channel/UCnXDQbqIdp-HQuDyM4p12ng
4,게임,https://www.youtube.com/channel/UCbFzvzDu17eDZ3RIeaLRswQ
5,게임,https://www.youtube.com/channel/UCg7rkxrTnIhiHEpXY1ec9NA
6,게임,https://www.youtube.com/channel/UCNzcxCN_Hh_lu5RCSFXKgGQ
7,게임,https://www.youtube.com/channel/UCYooECrv-fIXlPaDwEIaveA
8,게임,https://www.youtube.com/channel/UCSHVH_AWVUc-C8-D8mh8W6A
9,게임,https://www.youtube.com/channel/UCHxKSivB6JLZ1SEMdxd1fAg
10,게임,https://www.youtube.com/channel/UCta_NRwnsUaew0t3VNxBNyg
11,게임,https://www.youtube.com/channel/UCEPuItFWOOJ2o5hTu65NlEg
12,게임,https://www.youtube.com/channel/UCpJw2H9KKqwCCGQKRh1Bf2w
13,게임,https://www.youtube.com/channel/UC2NFRq9s2neD_Ml0tPhNC2Q
14,게임,https://www.youtube.com/channel/UCUj6rrhMTR9pipbAWBAMvUQ
15,게임,https://www.youtube.com/channel/UCBkyj16n2snkRg1BAzpovXQ
16,게임,https://www.youtube.com/channel/UCe8Jx3nbqr-aZqNIBXfasGQ
17,게임,https://www.youtube.com/channel/UCQJuZxeDv2P05YHcC-tIEVQ
18,게임,https://www.youtube.com/channel/UCUbOogiD-4PKDqaJfSOTC0g
19,게임,https://www.youtube.com/channel/UC8CIM3d3zDYMk-3T5aAz0yw
