0,교육_강의,https://www.youtube.com/channel/UCicKQUi8h4NI81wDmrDBD4A
1,교육_강의,https://www.youtube.com/channel/UCtPEEgAkcWmwxd90XrKbz8g
2,교육_강의,https://www.youtube.com/channel/UCWklve34yV5A9A69-1sRLBA
3,교육_강의,https://www.youtube.com/channel/UCPECLB_-7T4WukChKqhjv8g
4,교육_강의,https://www.youtube.com/channel/UCUyfkq9e9ZfPzxOW5WQ9rzQ
5,교육_강의,https://www.youtube.com/channel/UCiVm8XcbwS8-pcDEa5lFXIA
6,교육_강의,https://www.youtube.com/channel/UCnaGfDaiM-pM1l-SXYpq37Q
7,교육_강의,https://www.youtube.com/channel/UC7F6UDq3gykPZHWRhrj_BDw
8,교육_강의,https://www.youtube.com/channel/UCgheNMc3gGHLsT-RISdCzDQ
9,교육_강의,https://www.youtube.com/channel/UCKs8yIkwVqGiWD9UegwN2cw
10,교육_강의,https://www.youtube.com/channel/UCtfGLmp6xMwvPoYpI-A5Kdg
11,교육_강의,https://www.youtube.com/channel/UCET3I7YOuGTO31OlYdg2B_w
12,교육_강의,https://www.youtube.com/channel/UCKIicR8VM3HczwmJM9UxtTw
13,교육_강의,https://www.youtube.com/channel/UC5r3WHrX4Z7peSYpDlgktGw
14,교육_강의,https://www.youtube.com/channel/UCH5U89kvHrVxxS80xpoOydw
15,교육_강의,https://www.youtube.com/channel/UCsgBUobNGksxIKTagZayKEw
16,교육_강의,https://www.youtube.com/channel/UCvW8norVMTLt7QN-s2pS4Bw
17,교육_강의,https://www.youtube.com/channel/UCMFk5S7g5DY-CZNVh_Kyz_A
18,교육_강의,https://www.youtube.com/channel/UCSsWdUwr4UonSCAVH-k0_Lg
19,교육_강의,https://www.youtube.com/channel/UCsLgKKiv8kDDGy1stC8BxVA
